threshold,frac_quantized,frac_escalated,effective_accuracy,effective_ece,effective_tps,cost_savings_pct,fp16_accuracy,model,quant_method,precision,dataset
0.0,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.01,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.02,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.03,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.04,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.05,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.06,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.07,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.08,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.09,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.1,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.11,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
0.12,1.0,0.0,0.8246365,0.28926163934077714,1002.4127952224667,-121.9565204125562,0.82931685,mistral-7b,4bit,gptq,hellaswag
