threshold,frac_quantized,frac_escalated,effective_accuracy,effective_ece,effective_tps,cost_savings_pct,fp16_accuracy,model,quant_method,precision,dataset
0.0,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.005025125628140704,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.010050251256281407,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.01507537688442211,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.020100502512562814,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.02512562814070352,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.03015075376884422,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.035175879396984924,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.04020100502512563,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.04522613065326633,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.05025125628140704,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
0.05527638190954774,1.0,0.0,0.81905997,0.2827222977197876,1007.5904496749449,-120.81596358558215,0.82931685,mistral-7b,8bit,gptq,hellaswag
