threshold,frac_quantized,frac_escalated,effective_accuracy,effective_ece,effective_tps,cost_savings_pct,fp16_accuracy,model,quant_method,precision,dataset
0.0,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.01,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.02,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.03,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.04,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.05,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.06,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.07,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.08,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.09,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.1,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.11,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.12,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.13,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.14,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
0.15,1.0,0.0,0.493,0.07658198013901711,276.91729140134976,-124.50166597924346,0.491,mistral-7b,4bit,gptq,pubmedqa
