"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(128, 8, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","5517952"
"0","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(128, 8, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","15.38"
"0","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(128, 8, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","119776"
"0","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(128, 8, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","262144"
"0","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(128, 8, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","59.98"
"0","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(128, 8, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","0"
"1","35786","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","3721984"
"1","35786","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","24.65"
"1","35786","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","50496"
"1","35786","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__inst_executed_pipe_tensor.sum","inst","131072"
"1","35786","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","12.13"
"1","35786","python3.11","127.0.0.1","fmha_cutlassF_f16_aligned_64x128_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::Sm80, 1, 64, 128, 128, 1, 1>::Params)","1","7","(32, 8, 1)","(2, 32, 1)","0","8.9","Command line profiler metrics","smsp__sass_thread_inst_executed_op_ffma_pred_on.sum","inst","131072"
"2","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(512, 8, 1)","0","8.9","Command line profiler metrics","dram__bytes.sum","byte","19538560"
"2","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(512, 8, 1)","0","8.9","Command line profiler metrics","gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed","%","14.75"
"2","35786","python3.11","127.0.0.1","awq_gemm_kernel","1","7","(128, 1, 1)","(512, 8, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ns","441952"
